"id","zipcode","city","combi","agent_id","agent_name","agent_phone","agency_name","agency_address"
1956,4463,"Buus","4463 Buus","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1957,4464,"Maisprach","4464 Maisprach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1958,4465,"Hemmiken","4465 Hemmiken","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1959,4466,"Ormalingen","4466 Ormalingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1960,4467,"Rothenfluh","4467 Rothenfluh","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1961,4468,"Kienberg","4468 Kienberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1962,4469,"Anwil","4469 Anwil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1963,4492,"Tecknau","4492 Tecknau","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1964,4493,"Wenslingen","4493 Wenslingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1965,4494,"Oltingen","4494 Oltingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1966,4495,"Zeglingen","4495 Zeglingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1967,4496,"Kilchberg BL","4496 Kilchberg BL","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1968,4497,"Rünenberg","4497 Rünenberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1969,4500,"Solothurn","4500 Solothurn","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1970,4512,"Bellach","4512 Bellach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1971,4513,"Langendorf","4513 Langendorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1972,4514,"Lommiswil","4514 Lommiswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1973,4515,"Oberdorf SO","4515 Oberdorf SO","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1974,4515,"Weissenstein","4515 Weissenstein","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1975,4522,"Rüttenen","4522 Rüttenen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1976,4523,"Niederwil SO","4523 Niederwil SO","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1977,4524,"Balmberg","4524 Balmberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1978,4524,"Günsberg","4524 Günsberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1979,4524,"Oberbalmberg","4524 Oberbalmberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1980,4525,"Balm b. Günsberg","4525 Balm b. Günsberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1981,4528,"Zuchwil","4528 Zuchwil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1982,4532,"Feldbrunnen","4532 Feldbrunnen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1983,4533,"Riedholz","4533 Riedholz","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1984,4534,"Flumenthal","4534 Flumenthal","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1985,4535,"Hubersdorf","4535 Hubersdorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1986,4535,"Kammersrohr","4535 Kammersrohr","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1987,4536,"Attiswil","4536 Attiswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1988,4537,"Wiedlisbach","4537 Wiedlisbach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1989,4538,"Oberbipp","4538 Oberbipp","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1990,4539,"Farnern","4539 Farnern","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1991,4539,"Rumisberg","4539 Rumisberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1992,4542,"Luterbach","4542 Luterbach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1993,4543,"Deitingen","4543 Deitingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1994,4552,"Derendingen","4552 Derendingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1995,4553,"Subingen","4553 Subingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1996,4554,"Etziken","4554 Etziken","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1997,4554,"Hüniken","4554 Hüniken","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1998,4556,"Aeschi SO","4556 Aeschi SO","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1999,4556,"Bolken","4556 Bolken","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2000,4556,"Burgäschi","4556 Burgäschi","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2001,4556,"Steinhof SO","4556 Steinhof SO","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2002,4557,"Horriwil","4557 Horriwil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2003,4558,"Heinrichswil","4558 Heinrichswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2004,4558,"Hersiwil","4558 Hersiwil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2005,4558,"Winistorf","4558 Winistorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2006,4562,"Biberist","4562 Biberist","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2007,4563,"Gerlafingen","4563 Gerlafingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2008,4564,"Obergerlafingen","4564 Obergerlafingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2009,4564,"Zielebach","4564 Zielebach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2010,4565,"Recherswil","4565 Recherswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2011,4566,"Halten","4566 Halten","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2012,4566,"Kriegstetten","4566 Kriegstetten","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2013,4566,"Oekingen","4566 Oekingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2014,4571,"Ichertswil","4571 Ichertswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2015,4571,"Lüterkofen","4571 Lüterkofen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2016,4573,"Lohn-Ammannsegg","4573 Lohn-Ammannsegg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2017,4574,"Lüsslingen","4574 Lüsslingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
2018,4574,"Nennigkofen","4574 Nennigkofen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2019,4576,"Tscheppach","4576 Tscheppach","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2020,4577,"Hessigkofen","4577 Hessigkofen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2021,4578,"Bibern SO","4578 Bibern SO","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2022,4579,"Gossliwil","4579 Gossliwil","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2023,4581,"Küttigkofen","4581 Küttigkofen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2024,4582,"Brügglen","4582 Brügglen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2025,4583,"Aetigkofen","4583 Aetigkofen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2026,4583,"Mühledorf SO","4583 Mühledorf SO","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2027,4584,"Gächliwil","4584 Gächliwil","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2028,4584,"Lüterswil","4584 Lüterswil","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2029,4585,"Biezwil","4585 Biezwil","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2030,4586,"Kyburg-Buchegg","4586 Kyburg-Buchegg","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2031,4587,"Aetingen","4587 Aetingen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2032,4588,"Brittern","4588 Brittern","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2033,4588,"Oberramsern","4588 Oberramsern","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2034,4588,"Unterramsern","4588 Unterramsern","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2035,4600,"Olten","4600 Olten","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2036,4612,"Wangen b. Olten","4612 Wangen b. Olten","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2037,4613,"Rickenbach SO","4613 Rickenbach SO","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2038,4614,"Hägendorf","4614 Hägendorf","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2039,4615,"Allerheiligenberg","4615 Allerheiligenberg","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2040,4616,"Kappel SO","4616 Kappel SO","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2041,4617,"Gunzgen","4617 Gunzgen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2042,4618,"Boningen","4618 Boningen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2043,4622,"Egerkingen","4622 Egerkingen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2044,4623,"Neuendorf","4623 Neuendorf","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2045,4624,"Härkingen","4624 Härkingen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2046,4625,"Oberbuchsiten","4625 Oberbuchsiten","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2047,4626,"Niederbuchsiten","4626 Niederbuchsiten","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2048,4628,"Wolfwil","4628 Wolfwil","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2049,4629,"Fulenbach","4629 Fulenbach","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2050,4632,"Trimbach","4632 Trimbach","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2051,4633,"Hauenstein","4633 Hauenstein","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2052,4634,"Wisen SO","4634 Wisen SO","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2053,4652,"Winznau","4652 Winznau","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2054,4653,"Obergösgen","4653 Obergösgen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2055,4654,"Lostorf","4654 Lostorf","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2056,4655,"Rohr b. Olten","4655 Rohr b. Olten","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2057,4655,"Stüsslingen","4655 Stüsslingen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2058,4656,"Starrkirch-Wil","4656 Starrkirch-Wil","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2059,4657,"Dulliken","4657 Dulliken","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2060,4658,"Däniken SO","4658 Däniken SO","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2061,4663,"Aarburg","4663 Aarburg","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2062,4665,"Oftringen","4665 Oftringen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2063,4702,"Oensingen","4702 Oensingen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2064,4703,"Kestenholz","4703 Kestenholz","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2065,4704,"Niederbipp","4704 Niederbipp","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2066,4704,"Wolfisberg","4704 Wolfisberg","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2067,4710,"Balsthal","4710 Balsthal","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2068,4712,"Laupersdorf","4712 Laupersdorf","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2069,4713,"Matzendorf","4713 Matzendorf","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2070,4714,"Aedermannsdorf","4714 Aedermannsdorf","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2071,4715,"Herbetswil","4715 Herbetswil","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2072,4716,"Gänsbrunnen","4716 Gänsbrunnen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2073,4716,"Welschenrohr","4716 Welschenrohr","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2074,4717,"Mümliswil","4717 Mümliswil","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2075,4718,"Holderbank SO","4718 Holderbank SO","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2076,4719,"Ramiswil","4719 Ramiswil","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2077,4800,"Zofingen","4800 Zofingen","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2078,4802,"Strengelbach","4802 Strengelbach","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2079,4803,"Vordemwald","4803 Vordemwald","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2080,4805,"Brittnau","4805 Brittnau","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2081,4806,"Wikon","4806 Wikon","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2082,4812,"Mühlethal","4812 Mühlethal","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2083,4813,"Uerkheim","4813 Uerkheim","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2084,4814,"Bottenwil","4814 Bottenwil","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2085,4852,"Rothrist","4852 Rothrist","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2086,4853,"Murgenthal","4853 Murgenthal","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2087,4853,"Riken AG","4853 Riken AG","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2088,4856,"Glashütten","4856 Glashütten","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
2089,4900,"Langenthal","4900 Langenthal","agentuser3","Florent Guillaume","041 576 45 89","Central Agency","Winkelriedstrasse 35, 6003 Luzern"
